INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	STRING	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	STRING	STRING	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT	INT
10472086	1	4	72	86	3	427	1	-1	-1	Chßa sØ døng	96	-1	Chßa sØ døng	3560	2848	232	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10472087	1	4	72	87	3	427	1	-1	-1	Chßa sØ døng	97	-1	Chßa sØ døng	3640	2912	234	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10472088	1	4	72	88	3	427	1	-1	-1	Chßa sØ døng	98	-1	Chßa sØ døng	3720	2976	235	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10472089	1	4	72	89	3	427	1	-1	-1	Chßa sØ døng	99	-1	Chßa sØ døng	3800	3040	236	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
10472090	1	4	72	90	3	427	1	-1	-1	Chßa sØ døng	100	-1	Chßa sØ døng	4600	3680	237	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	330	330	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	100	4	4	1	250	-1	0	0	0	-1	-1
10472091	1	4	72	91	3	385	1	-1	-1	Chßa sØ døng	91	-1	Chßa sØ døng	3160	2528	226	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10472092	1	4	72	92	3	385	1	-1	-1	Chßa sØ døng	92	-1	Chßa sØ døng	3240	2592	227	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10472093	1	4	72	93	3	385	1	-1	-1	Chßa sØ døng	93	-1	Chßa sØ døng	3320	2656	229	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10472094	1	4	72	94	3	385	1	-1	-1	Chßa sØ døng	94	-1	Chßa sØ døng	3400	2720	230	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10472095	1	4	72	95	3	385	1	-1	-1	Chßa sØ døng	95	-1	Chßa sØ døng	3480	2784	231	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
10472096	1	4	72	96	3	385	1	-1	-1	Chßa sØ døng	96	-1	Chßa sØ døng	3560	2848	232	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10472097	1	4	72	97	3	385	1	-1	-1	Chßa sØ døng	97	-1	Chßa sØ døng	3640	2912	234	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10472098	1	4	72	98	3	385	1	-1	-1	Chßa sØ døng	98	-1	Chßa sØ døng	3720	2976	235	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10472099	1	4	72	99	3	385	1	-1	-1	Chßa sØ døng	99	-1	Chßa sØ døng	3800	3040	236	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
10472100	1	4	72	100	3	385	1	-1	-1	Chßa sØ døng	100	-1	Chßa sØ døng	4600	3680	237	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	330	330	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	100	4	4	1	250	-1	0	0	0	-1	-1
10472101	1	4	72	101	3	389	1	-1	-1	Chßa sØ døng	91	-1	Chßa sØ døng	3160	2528	226	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10472102	1	4	72	102	3	389	1	-1	-1	Chßa sØ døng	92	-1	Chßa sØ døng	3240	2592	227	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10472103	1	4	72	103	3	389	1	-1	-1	Chßa sØ døng	93	-1	Chßa sØ døng	3320	2656	229	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10472104	1	4	72	104	3	389	1	-1	-1	Chßa sØ døng	94	-1	Chßa sØ døng	3400	2720	230	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10472105	1	4	72	105	3	389	1	-1	-1	Chßa sØ døng	95	-1	Chßa sØ døng	3480	2784	231	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
10472106	1	4	72	106	3	389	1	-1	-1	Chßa sØ døng	96	-1	Chßa sØ døng	3560	2848	232	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10472107	1	4	72	107	3	389	1	-1	-1	Chßa sØ døng	97	-1	Chßa sØ døng	3640	2912	234	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10472108	1	4	72	108	3	389	1	-1	-1	Chßa sØ døng	98	-1	Chßa sØ døng	3720	2976	235	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10472109	1	4	72	109	3	389	1	-1	-1	Chßa sØ døng	99	-1	Chßa sØ døng	3800	3040	236	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
10472110	1	4	72	110	3	389	1	-1	-1	Chßa sØ døng	100	-1	Chßa sØ døng	4600	3680	237	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	330	330	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	100	4	4	1	250	-1	0	0	0	-1	-1
10472111	1	4	72	111	3	423	1	-1	-1	Chßa sØ døng	91	-1	Chßa sØ døng	3160	2528	226	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10472112	1	4	72	112	3	423	1	-1	-1	Chßa sØ døng	92	-1	Chßa sØ døng	3240	2592	227	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10472113	1	4	72	113	3	423	1	-1	-1	Chßa sØ døng	93	-1	Chßa sØ døng	3320	2656	229	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10472114	1	4	72	114	3	423	1	-1	-1	Chßa sØ døng	94	-1	Chßa sØ døng	3400	2720	230	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10472115	1	4	72	115	3	423	1	-1	-1	Chßa sØ døng	95	-1	Chßa sØ døng	3480	2784	231	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
10472116	1	4	72	116	3	423	1	-1	-1	Chßa sØ døng	96	-1	Chßa sØ døng	3560	2848	232	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10472117	1	4	72	117	3	423	1	-1	-1	Chßa sØ døng	97	-1	Chßa sØ døng	3640	2912	234	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10472118	1	4	72	118	3	423	1	-1	-1	Chßa sØ døng	98	-1	Chßa sØ døng	3720	2976	235	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10472119	1	4	72	119	3	423	1	-1	-1	Chßa sØ døng	99	-1	Chßa sØ døng	3800	3040	236	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
10472120	1	4	72	120	3	423	1	-1	-1	Chßa sØ døng	100	-1	Chßa sØ døng	4600	3680	237	3	3	-1	-1	Cuff4_8	Hµ thü	-1	1	1	-1	-1	330	330	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	100	4	4	1	250	-1	0	0	0	-1	-1
10472121	1	4	72	121	3	427	1	-1	-1	Chßa sØ døng	91	-1	Chßa sØ døng	3160	2528	226	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	91	4	4	1	250	-1	0	0	0	-1	-1
10472122	1	4	72	122	3	427	1	-1	-1	Chßa sØ døng	92	-1	Chßa sØ døng	3240	2592	227	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	92	4	4	1	250	-1	0	0	0	-1	-1
10472123	1	4	72	123	3	427	1	-1	-1	Chßa sØ døng	93	-1	Chßa sØ døng	3320	2656	229	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	93	4	4	1	250	-1	0	0	0	-1	-1
10472124	1	4	72	124	3	427	1	-1	-1	Chßa sØ døng	94	-1	Chßa sØ døng	3400	2720	230	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	94	4	4	1	250	-1	0	0	0	-1	-1
10472125	1	4	72	125	3	427	1	-1	-1	Chßa sØ døng	95	-1	Chßa sØ døng	3480	2784	231	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	95	4	4	1	250	-1	0	0	0	-1	-1
10472126	1	4	72	126	3	427	1	-1	-1	Chßa sØ døng	96	-1	Chßa sØ døng	3560	2848	232	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	96	4	4	1	250	-1	0	0	0	-1	-1
10472127	1	4	72	127	3	427	1	-1	-1	Chßa sØ døng	97	-1	Chßa sØ døng	3640	2912	234	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	97	4	4	1	250	-1	0	0	0	-1	-1
10472128	1	4	72	128	3	427	1	-1	-1	Chßa sØ døng	98	-1	Chßa sØ døng	3720	2976	235	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	98	4	4	1	250	-1	0	0	0	-1	-1
10472129	1	4	72	129	3	427	1	-1	-1	Chßa sØ døng	99	-1	Chßa sØ døng	3800	3040	236	3	3	-1	-1	Cuff4_9	Hµ thü	-1	1	1	-1	-1	298	298	-1	-1	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	1	99	4	4	1	250	-1	0	0	0	-1	-1
